Name,Location,Experience,Specialization,Image_Url,Rating,City,Description
Advocate Hari Shankar Verma,"Nilje, Dombivali East, Mumbai",27 years Experience,Family,https://lawrato.com/expert_images/thumb/webp/advocate-hari-shankar-verma.webp,4.9,Mumbai,"Advocate Hari Shankar Verma completed his law in the year 1991 and has been providing services in various fields of law, that is, Family, Criminal, Divorce, R.T.I, Labour & Service, Armed Forces Tribunal and drafting and vetting of various agreements and documents.He has served in the Indian Air Force and handled legal matters such as Court Martial, Court of Inquiry, Air Force Act and Rules, Administrative matters, Disciplinary cases of Officers, Airmen and Civilians in the IAF.After discharged from the IAF, He has also served in the Indian Institute of Technology Bombay as Deputy Registrar (Audit & Legal), he has handled Legal matters, Departmental Inquiries, RTI as CPIO, Court cases etc.Advocate Hari Shankar enrolled with the Bar Council of Maharashtra & Goa."
Advocate Asha Bhuta,"Fort, Mumbai",32 years Experience,Family,https://lawrato.com/expert_images/thumb/webp/advocate-asha-bhuta.webp,4.9,Mumbai,"Advocate Asha Bhuta has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.She provides services in the various fields of law, that is, Arbitration, Family, Landlord/ Tenant, Property, Wills/Trusts, Consumer Court and drafting and vetting of various agreements and documents.Advocate Asha enrolled with the Bar Council of Maharashtra & Goa in 1993. She is a member of the Bombay Bar Association."
Advocate Manish G Varma,"Fort, Mumbai",23 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-manish-g-varma.webp,4.6,Mumbai,"Advocate Manish G Varma has been practicing and handling cases independently with over 13 years of Legal Experience in Indian Laws. His work experience covers Law Firm experience and Counselling Clients on a broad range of complex Commercial, Legal and Strategic Issues. Over the years, Manish has been fortunate to work with leading Banks, Companies and Institutions in India and Overseas.Manish had the opportunity to work with various Clients in various areas including Project Financing, Real Estate Transactions, Legal Documentation, Advisory and Due Diligence."
Advocate Sarthak Shah,"Fort, Mumbai",24 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-sarthak-shah.webp,4.8,Mumbai,"Sarthak Shah is an experienced attorney for more than 21 years in Corporate Law / Civil law services. Expert in Corporate and Property Law, documentation services, Family succession documentation and advisory and Property n real estate issues including Redevelopment/ Society matters.Sarthak Shah was heading legal at Tata Housing Development Company Ltd. and has held senior positions Managing Legal and Compliance in Large Corporates and Family offices in past 21 years of his career."
Advocate Mansi Patel,"Vile Parle (EAST), Mumbai",12 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-mansi-patel.webp,4.9,Mumbai,"Advocate Mansi Patel has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Mansi hails from an eminent legal family, she holds a Bachelor and a Masters degree in Law. After enrolling with the Bar Council of Maharashtra & Goa in 2013."
Advocate Ashvin Khillare,"District and Session Court, Mumbai",6 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-ashvin-khillare.webp,4.9,Mumbai,"Advocate Ashvin Khillare has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Shantanu Kumar,"Belapur, Mumbai",4 years Experience,Property,https://lawrato.com/expert_images/thumb/advocate-shantanu-kumar.jpg,4.9,Mumbai,"Advocate Shantanu Kumar has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services."
Advocate Vibhuti Agrawal,"Kandivli East, Mumbai",8 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-vibhuti-agrawal.webp,4.8,Mumbai,"Advocate Vibhuti Agrawal completed her law in the year 2017 and has been providing services in various fields of law, that is Cheque Bounce, Consumer Court, Criminal, Divorce, Civil, and drafting and vetting of various agreements and documents.Advocate Vibhuti enrolled with the Bar Council of Maharashtra & Goa in 2017."
Advocate Siddhartha Shah,"Santacruz West, Mumbai",26 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-siddhartha-shah.webp,4.7,Mumbai,"Advocate Mr. Siddhartha Shah is founder partner of M/s Siddhartha Shah & Associates is a full service law firm located in Mumbai, India. The firm practices in all aspects of litigations and non-litigation matters mainly into contracts & commercial transactions.The firm specializes in advising & practices in all aspects of International Arbitration & Mediation property & construction laws, various types of commercial laws & contracts. Also Bails and Anticipatory bails arising out of criminal complaints."
Advocate Anup S Dhannawat,"Borivali West, Mumbai",9 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-anup-s-dhannawat.webp,5.0,Mumbai,"Advocate Anup S Dhannawat has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired excellent professional experience in providing legal consultancy and advisory services. He has more than 22 years of experience in Corporate and Educational field work with degrees in Engineering, Masters in Business Administration and a professional degree in Law."
Advocate Vikrant C Deshpande,"Malad West, Mumbai",27 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-vikrant-c-deshpande.webp,4.2,Mumbai,"Advocate Vikrant C Deshpande entered the legal field to pursue his childhood dream of becoming a lawyer and to seek justice for those who are deprived of the same because of economic, social and ignorance of law barricades.In the year 1998, he completed his law from the Mumbai University and Diploma in Personnel Management from Prin. L. N. Welingkar Institute of Management Development & Research, Mumbai- [M.S].Today  Advocate Vikrant has a full-fledge plush office, qualified & competent team, who can face any legal challenges. "
Advocate Devendra Singh,"Malad West, Mumbai",23 years Experience,Property,https://lawrato.com/expert_images/thumb/advocate-devendra-singh-mumbai.jpg,3.3,Mumbai,"Advocate Devendra Singh has been practicing and handling cases independently with a result-oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.He provides services in the various fields of law, that is, Arbitration, Property, Cheque Bounce, Criminal, Civil and drafting and vetting of various agreements and documents.Advocate Devendra enrolled with the Bar Council of Maharashtra & Goa in 2002. He is a member of the Bombay City Civil & Sessions Bar Association."
Advocate Jenal Bharat Busa,"Borivali West, Mumbai",17 years Experience,Property,https://lawrato.com/expert_images/thumb/webp/advocate-jenal-bharat-busa.webp,4.3,Mumbai,"Advocate Jenal Bharat Busa has been practicing and handling cases independently with a result oriented approach, both professionally and ethically and has now acquired many years of professional experience in providing legal consultancy and advisory services.Advocate Jenal provides services in various fields of Consumer related Matters, Divorce Matters, Family Matters, Property Matters, Civil Matters, Corporate Matters and drafting and vetting of various agreements and documents..Advocate Jenal enrolled with the Bar Council of Maharashtra & Goa in 2008. She is also a member of Borivali Advocates Bar Association."
Advocate Abhishek Pagare,"Andheri East, Mumbai",2 years Experience,Property,https://lawrato.com/expert_images/thumb/advocate-abhishek-pagare.jpg,4.0,Mumbai,"Advocate Abhishek Pagare is a seasoned advocate specializing in a wide range of legal areas, including Property, Divorce, Criminal, Family, Recovery, Cheque Bounce, Cyber Crime, Arbitration, Corporate, Insolvency, and Wills & Trust.With extensive experience in high-profile Courts and Tribunals such as the Bombay High Court, National Company Law Tribunal, City Civil & Sessions Court, Small Cause Court, Consumer Court, and Metropolitan Magistrate Court.Advocate Abhishek Pagare is well-equipped to handle complex legal matters across various domains. His expertise and commitment to delivering reliable legal solutions make him a trusted professional for clients seeking justice in diverse legal issues."
